Brochure_Path,MCB_Type,Model_Number,Certifications,Image_Download_Status,Operating_Temperature,Product_Life,Brochure_Download_Status,Abrasion_Resistance,Trip_Curve,Application,Number_of_Blades,Poles,Copper_Grade,Sweep_Size,Air_Delivery,Motor_Winding,Specifications,Product_Type,IP_Rating,Product_Series,Moisture_Resistance,Price,Wattage,Brand,Color,Standards,Heat_Resistance,Blade_Material,Fire_Safety,Body_Material,Name,Voltage,Conductor_Type,Short_Description,Benefits,Full_Description,Image_Path,Insulation_Type,Type,Current_Carrying_Capacity,Power_Consumption,Size_Sq_MM,Amperage,Eco_Certifications,Contact_Material,RPM,Breaking_Capacity,Module,Mounting_Type,Voltage_Rating,Sensitivity,BEE_Rating,Product_URL,Technology,GenCurrentRating,Warranty,Key_Features,Length
https://neptuneindia.com/wp-content/uploads/DB-17541-en-1-2_4.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
17541
EAN/pcs
4024941173872
Amperage
63A
Poles
5p (3p+N+PE)
Earth ‘Clock’ Position
6 h
Voltage
200/346 up to 240/415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Cable entry
top entry M40 bottom entry M40/M32
Max. conductor
25,0 qmm
Packaging
460×180 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Wall Mounting socket Outlet, Switched, Interlocked and Fused",,,Surface Mounting Socket Outlet with MCB provision IP-67: 63 Amp 5 Pin,,,https://www.neptuneindia.com/wp-content/uploads/15158-1.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/wall-mounting-socket-outlet-switched-interlocked-and-fused-17541/,,,,,
https://neptuneindia.com/wp-content/uploads/NEPTUNE-PART-NO.-17182-1_2.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
17182
EAN/pcs
4024941171823
Amperage
32A
Poles
5p (3p+N+PE)
Earth ‘Clock’ Position
6 h
Voltage
200/346 up to 240/415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screwless spring terminals as cage clamp with Kontext-contact
Cable entry
top entry M40/M32, bottom entry M40/32
Max. conductor
25,0 qmm
Packaging
365×134 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Wall Mounting socket Outlet, Switched, Interlocked and Fused",,,Surface Mounting Socket Outlet with MCB provision IP-67: 32 Amp 5 Pin,,,https://www.neptuneindia.com/wp-content/uploads/15158-1.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/wall-mounting-socket-outlet-switched-interlocked-and-fused-17182/,,,,,
https://neptuneindia.com/wp-content/uploads/files/15160%20-%20Copy.PDF,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
15160
EAN/pcs
4024941151603
Amperage
125A
Poles
5p (3p+N+PE)
Earth ‘Clock’ Position
6 h
Voltage
200/346 up to 240/415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Cable entry
top entry M40 bottom entry M50/M40
Max. conductor
70.0 mm²
Packaging
460×180 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Surface Mounting Socket Outlet with MCB Fused IP67, 5 Pin, 125Amp",,,Surface Mounting Socket Outlet with MCB provision IP-67: 125 Amp 5 Pin,,,https://www.neptuneindia.com/wp-content/uploads/15158-1.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-15160/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_15001_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
15001
EAN/pcs
4024941150019
Amperage
63A
Poles
5p (3p+N+PE)
Earth ‘Clock’ Position
6 h
Voltage
200/346 up to 240/415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Cable entry
top entry M40 bottom entry M40/M32
Max. conductor
25.0 mm²
Packaging
260×160 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Surface Mounting Socket Outlet with MCB Fused IP67, 5 Pin, 63Amp",,,Surface Mounting Socket Outlet with MCB provision IP-67: 63 Amp 5 Pin,,,https://www.neptuneindia.com/wp-content/uploads/fo15112.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-15001/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_15112_en(1).pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
15112
EAN/pcs
4024941151122
Amperage
32A
Poles
5p (3p+N+PE)
Earth ‘Clock’ Position
6 h
Voltage
200/346 up to 240/415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
Quick-Connect
Connection design
screwless spring terminals as cage clamp with Kontext-contact
Cable entry
top entry M25/M25 bottom entry M25
Max. conductor
10.0 mm²
Packaging
225×118 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Surface Mounting Socket Outlet with MCB Fused IP67, 5 Pin, 32Amp",,,Surface Mounting Socket Outlet with MCB provision IP-67: 32 Amp 5 Pin,,,https://www.neptuneindia.com/wp-content/uploads/fo15112.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-15112/,,,,,
https://neptuneindia.com/wp-content/uploads/files/M_8.pdf,,,,Downloaded,,,Failed,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
15100
EAN/pcs
4024941151009
Amperage
16A
Poles
5p (3p+N+PE)
Earth ‘Clock’ Position
6 h
Voltage
200/346 up to 240/415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
Quick-Connect
Connection design
screwless spring terminals as cage clamp with Kontext-contact
Cable entry
top entry M20 bottom entry M25/20
Max. conductor
4.0 mm²
Packaging
170×90 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Surface Mounting Socket Outlet with MCB Fused IP67, 5 Pin, 16Amp",,,Surface Mounting Socket Outlet with MCB provision IP-67: 16/20 Amp 5 Pin,,,https://www.neptuneindia.com/wp-content/uploads/32.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-15100/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_15158_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
15158
EAN/pcs
4024941151580
Amperage
125A
Poles
4p (3P+PE)
Earth ‘Clock’ Position
6 h
Voltage
380 up to 415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Cable entry
top entry M40 bottom entry M50/M40
Max. conductor
70.0 mm²
Packaging
460×180 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Surface Mounting Socket Outlet with MCB Fused IP67, 4 Pin, 125Amp",,,Surface Mounting Socket Outlet with MCB provision IP-67: 16/20 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/15158-1.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-15158/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_15000_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
15000
EAN/pcs
4024941150002
Amperage
63A
Poles
4p (3P+PE)
Earth ‘Clock’ Position
6 h
Voltage
380 up to 415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Cable entry
top entry M40 bottom entry M40/M32
Max. conductor
25.0 mm²
Packaging
260×160 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Surface Mounting Socket Outlet with MCB Fused IP67, 4 Pin, 63Amp",,,Surface Mounting Socket Outlet with MCB provision IP-67: 16/20 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/15000-1.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-15000/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_15111_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
15111
EAN/pcs
4024941151115
Amperage
32A
Poles
4p (3P+PE)
Earth ‘Clock’ Position
6 h
Voltage
380 up to 415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
Quick-Connect
Connection design
screwless spring terminals as cage clamp with Kontext-contact
Cable entry
top entry M25/M25 bottom entry M25
Max. conductor
10.0 mm²
Packaging
225×118 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Surface Mounting Socket Outlet with MCB Fused IP67, 4 Pin, 32Amp",,,Surface Mounting Socket Outlet with MCB provision IP-67: 32 Amp 4 Pin,,,https://www.neptuneindia.com/wp-content/uploads/15111-1.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-15111/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_15098_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
15098
EAN/pcs
4024941150989
Amperage
16A
Poles
4p (3P+PE)
Earth ‘Clock’ Position
6 h
Voltage
380 up to 415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
Quick-Connect
Connection design
screwless spring terminals as cage clamp with Kontext-contact
Cable entry
top entry M20 bottom entry M25/20
Max. conductor
4.0 mm²
Packaging
170×90 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Surface Mounting Socket Outlet with MCB Fused IP67, 4 Pin, 16Amp",,,Surface Mounting Socket Outlet with MCB provision IP-67: 16/20 Amp 4 Pin,,,https://www.neptuneindia.com/wp-content/uploads/fo15100.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-15098/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_15352_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
15352
EAN/pcs
4024941153522
Amperage
32A
Poles
3p (2P+PE)
Earth ‘Clock’ Position
6 h
Voltage
200 up to 250V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
Quick-Connect
Connection design
screwless spring terminals as cage clamp with Kontext-contact
Cable entry
top entry M25/M25 bottom entry M25
Max. conductor
10.0 mm²
Packaging
225×118 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Surface Mounting Socket Outlet with MCB Fused IP67, 3 Pin, 32Amp",,,Surface Mounting Socket Outlet with MCB provision IP-67: 32 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/15352-1.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-15352/,,,,,
https://neptuneindia.com/wp-content/uploads/files/15024%20-%20Copy.PDF,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
15024
EAN/pcs
4024941150248
Amperage
16A
Poles
3p (2P+PE)
Earth ‘Clock’ Position
6 h
Voltage
200 up to 250V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
Quick-Connect
Connection design
screwless spring terminals as cage clamp with Kontext-contact
Cable entry
top entry M20 bottom entry M25/20
Max. conductor
4.0 mm²
Packaging
170×90 mm (HxW)",Industrial Plug & Sockets(140) > Surface Mounting with MCB(20),,,,,,Neptune India,,,,,,,"Surface Mounting Socket Outlet with MCB Fused IP67, 3 Pin, 16Amp",,,Surface Mounting Socket Outlet with MCB provision IP-67: 16/20 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/15024-1.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-15024/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_13447_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
13447
EAN/pcs
4024941134477
Amperage
125A
Poles
4p (3P+PE)
Earth ‘Clock’ Position
6 h
Voltage
380 up to 415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Max. conductor
70.0 mm²
Fixing centres
flange 120×120 mm, fixing centres 100×100 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Straight IP67 4 Pin 125Amp,,,Panel Mounting Socket Outlet straight Water Tight IP-67: 125 Amp 4 Pin,,,https://www.neptuneindia.com/wp-content/uploads/13028_ip_67_soucket_outlet_straight_5_pin.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-13447/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_13100_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
13100
EAN/pcs
4024941131001
Amperage
63A
Poles
4p (3P+PE)
Earth ‘Clock’ Position
6 h
Voltage
380 up to 415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Max. conductor
25.0 mm²
Fixing centres
flange 107×100 mm (HxW), fixing centres 85×77 mm (HxW)",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Straight IP67 4 Pin 63Amp,,,Panel Mounting Socket Outlet straight Water Tight IP-67: 63 Amp 4 Pin,,,https://www.neptuneindia.com/wp-content/uploads/13028_ip_67_soucket_outlet_straight_5_pin.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-13100/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_1376_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
1376
EAN/pcs
4024941013765
Amperage
16A
Poles
4p (3P+PE)
Earth ‘Clock’ Position
6 h
Voltage
380 up to 415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal
Max. conductor
4.0 mm²
Fixing centres
flange 75×75 mm, fixing centres 60×60 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Straight IP67 4 Pin 16Amp,,,Panel Mounting Socket Outlet straight Water Tight IP-67: 16/20 Amp 4 Pin,,,https://www.neptuneindia.com/wp-content/uploads/13028_ip_67_soucket_outlet_straight_5_pin.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-1376/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_13452_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
13452
EAN/pcs
4024941134521
Amperage
125A
Poles
3p (2p+PE)
Earth ‘Clock’ Position
6 h
Voltage
200 up to 250V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Max. conductor
70.0 mm²
Fixing centres
flange 120×120 mm, fixing centres 100×100 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Straight IP67 3 Pin 125Amp,,,Panel Mounting Socket Outlet straight Water Tight IP-67: 125 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/fo1372.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-13452/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_1396_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
1396
EAN/pcs
4024941013963
Amperage
63A
Poles
3p (2p+PE)
Earth ‘Clock’ Position
6 h
Voltage
200 up to 250V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal
Max. conductor
25.0 mm²
Fixing centres
flange 107×100 mm (HxW), fixing centres 85×77 mm (HxW)",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Straight IP67 3 Pin 63Amp,,,Panel Mounting Socket Outlet straight Water Tight IP-67: 63 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/fo1372.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-1396/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_13024_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
13024
EAN/pcs
4024941130240
Amperage
32A
Poles
3p (2p+PE)
Earth ‘Clock’ Position
6 h
Voltage
200 up to 250V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal
Max. conductor
10.0 mm²
Fixing centres
flange 75×75 mm, fixing centres 60×60 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Straight IP67 3 Pin 32Amp,,,Panel Mounting Socket Outlet straight Water Tight IP-67: 32 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/fo1372.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-13024/,,,,,
https://neptuneindia.com/wp-content/uploads/files/129.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
129
EAN/pcs
4024941001298
Amperage
63A
Poles
5p (3p+N+PE)
Earth ‘Clock’ Position
6 h
Voltage
200/346 up to 240/415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Max. conductor
25.0 mm²
Fixing centres
flange 114×114 mm, fixing centres 90×90 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Angled IP67 5 Pin 63Amp,,,Panel Mounting Socket Outlet angled Water Tight IP-67: 63 Amp 5 Pin,,,https://www.neptuneindia.com/wp-content/uploads/12108_ip_67_socket_outlet_straight_5_pin.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-129/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_12104_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
12104
EAN/pcs
4024941121040
Amperage
125A
Poles
4p (3P+PE)
Earth ‘Clock’ Position
6 h
Voltage
380 up to 415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal TE
Connection design
screw terminal as box terminal with Kontex-contact
Max. conductor
70.0 mm²
Fixing centres
flange 114×114 mm, fixing centres 90×90 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Angled IP67 4 Pin 125Amp+6,,,Panel Mounting Socket Outlet angled Water Tight IP-67: 125 Amp 4 Pin,,,https://www.neptuneindia.com/wp-content/uploads/fo129.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-12104/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_12100_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
12100
EAN/pcs
4024941121002
Amperage
125A
Poles
3p (2p+PE)
Earth ‘Clock’ Position
6 h
Voltage
200 up to 250V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal TE
Connection design
screw terminal as box terminal with Kontex-contact
Max. Conductor
70.0 mm²
Fixing Centres
flange 114×114 mm, fixing centres 90×90 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Angled Water Tight IP67 3 Pin 125Amp,,,Panel Mounting Socket Outlet angled Water Tight IP-67: 125 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/12001_ip_67_socket_outlet_angled.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-12100/,,,,,
https://neptuneindia.com/wp-content/uploads/files/Art%20no%201278.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
1278
EAN/pcs
4024941012782
Amperage
32A
Poles
3p (2p+PE)
Earth ‘Clock’ Position
6 h
Voltage
200 up to 250V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Connection design
screw terminal
Flange
100 x 92 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Angled Water Tight IP67 3 Pin 32Amp,,,Panel Mounting Socket Outlet angled Water Tight IP-67: 32 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/12001_ip_67_socket_outlet_angled.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-1278/,,,,,
https://neptuneindia.com/wp-content/uploads/files/Art%20no%201266.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
1266
EAN/pcs
4024941012669
Amperage
16A
Poles
3p (2p+PE)
Earth ‘Clock’ Position
6 h
Voltage
200 up to 250V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Connection design
screw terminal
Flange
74 x 62 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Angled Water Tight IP67 3 Pin 16Amp,,,Panel Mounting Socket Outlet angled Water Tight IP-67: 16/20 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/1266.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-1266/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_13104_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
13104
EAN/pcs
4024941131049
Amperage
63A
Poles
5p (3p+N+PE)
Earth ‘Clock’ Position
6 h
Voltage
200/346 up to 240/415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Max. conductor
25.0 mm²
Fixing centres
flange 107×100 mm (HxW), fixing centres 85×77 mm (HxW)",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Straight IP67 5 Pin 63Amp,,,Panel Mounting Socket Outlet straight Water Tight IP-67: 63 Amp 5 Pin,,,https://www.neptuneindia.com/wp-content/uploads/db_13104_en.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-13104/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_13028_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
13028
EAN/pcs
4024941130288
Amperage
32A
Poles
4p (3P+PE)
Earth ‘Clock’ Position
6 h
Voltage
380 up to 415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal
Max. conductor
10.0 mm²
Fixing centres
flange 75×75 mm, fixing centres 60×60 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Straight IP67 4 Pin 32Amp,,,Panel Mounting Socket Outlet straight Water Tight IP-67: 32 Amp 4 Pin,,,https://www.neptuneindia.com/wp-content/uploads/13028_ip_67_soucket_outlet_straight_5_pin.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-13028/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_1372_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
1372
EAN/pcs
4024941013727
Amperage
16A
Poles
3p (2p+PE)
Earth ‘Clock’ Position
6 h
Voltage
200 up to 250V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal
Max. conductor
4.0 mm²
Fixing centres
flange 75×75 mm, fixing centres 60×60 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Straight IP67 3 Pin 16Amp,,,Panel Mounting Socket Outlet straight Water Tight IP-67: 16/20 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/fo1372.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-1372/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_12108_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
12108
EAN/pcs
4024941121088
Amperage
125A
Poles
5p (3p+N+PE)
Earth ‘Clock’ Position
6 h
Voltage
200/346 up to 240/415V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal as box terminal with Kontex-contact
Max. conductor
70.0 mm²
Fixing centres
flange 114×114 mm, fixing centres 90×90 mm",Industrial Plug & Sockets(140) > Panel Mounting(34),,,,,,Neptune India,,,,,,,Panel Mounting Socket Outlet Angled IP67 5 Pin 125Amp,,,Panel Mounting Socket Outlet angled Water Tight IP-67: 125 Amp 5 Pin,,,https://www.neptuneindia.com/wp-content/uploads/12108_ip_67_socket_outlet_straight_5_pin.jpeg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-12108/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_2181_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
2181
EAN/pcs
4024941021814
Amperage
63A
Poles
3p (2P+PE)
Earth ‘Clock’ Position
6 h
Voltage
200 up to 250V
Frequency
50 and 60Hz
Protection
IP67
Full Description
Membership
screw terminal
Connection design
screw terminal
Max. conductor
16.0 mm²",Industrial Plug & Sockets(140) > Plugs(21),,,,,,Neptune India,,,,,,,Plug IP67 3 Pin 63Amp,,,Plug water tight IP-67: 63 Amp 3 Pin,,,https://www.neptuneindia.com/wp-content/uploads/2181_plug_ip_67_3_pin.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-2181/,,,,,
https://neptuneindia.com/wp-content/uploads/files/db_2151_en.pdf,,,,Downloaded,,,Downloaded,,,,,,,,,,"Description
#
Detail
NEPTUNE BALS No
2118
EAN/pcs
4024941021517
Amperage
32A
Poles
4p (3P+PE)
Earth ‘Clock’ Position
6 h
Voltage
380 up to 415V
Frequency
50 and 60Hz
Protection
IP44
Full Description
Membership
screw terminal TE
Connection design
screw terminal as box terminal
Max. conductor
16.0 mm²",Industrial Plug & Sockets(140) > Plugs(21),,,,,,Neptune India,,,,,,,Plug IP44 4 Pin 32 Amp,,,Plug IP-44: 32 Amp 4 Pin,,,https://www.neptuneindia.com/wp-content/uploads/2151_ip_44__5_pin.jpg,,,,,,,,,,,,,,,,https://www.neptuneindia.com/product/article-no-2118/,,,,,
